event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per
UFC Fight Night: Fight for the Troops 2,282fa667ff9c51ed,dbfac95047e7b33a,Waylon Lowe,28f62d866c59c709,Willamy Freire,f1f37d667bcd0d27,lightweight,0,Decision - Unanimous,3,300,3.0,Dan Miragliotta,0.0,15.0,28.0,53.0,38.0,54.0,70.0,4.0,8.0,50.0,0.0,577.0,11.0,24.0,46.0,4.0,4.0,100.0,0.0,0.0,,11.0,21.0,52.0,1.0,2.0,50.0,3.0,5.0,60.0,73.0,26.0,0.0,73.0,6.0,20.0,0.0,23.0,50.0,46.0,67.0,98.0,68.0,1.0,1.0,100.0,0.0,88.0,16.0,40.0,40.0,3.0,5.0,60.0,4.0,5.0,80.0,7.0,33.0,21.0,2.0,2.0,100.0,14.0,15.0,93.0,69.0,13.0,17.0,30.0,8.0,60.0
UFC Fight Night: Fight for the Troops 2,282fa667ff9c51ed,ab8b506dd2277da3,Cody McKenzie,7be63795363029e8,Yves Edwards,5f04e3d58d9ce982,lightweight,0,Submission,2,273,3.0,Jon Schorle,0.0,16.0,72.0,22.0,55.0,112.0,49.0,2.0,9.0,22.0,0.0,172.0,12.0,65.0,18.0,2.0,4.0,50.0,2.0,3.0,67.0,11.0,60.0,18.0,1.0,5.0,20.0,4.0,7.0,56.0,75.0,12.0,12.0,68.0,6.0,25.0,0.0,33.0,75.0,44.0,41.0,84.0,49.0,0.0,0.0,,1.0,121.0,15.0,55.0,27.0,11.0,12.0,92.0,7.0,8.0,88.0,27.0,65.0,42.0,3.0,7.0,43.0,3.0,3.0,100.0,45.0,33.0,21.0,81.0,9.0,9.0
UFC 125: Resolution,d1152823307d7e7c,de7eec13356baebe,Nate Diaz,8355922d564b152c,Dong Hyun Kim,9bcf8603ceb25680,welterweight,0,Decision - Unanimous,3,300,3.0,Yves Lavigne,0.0,36.0,85.0,42.0,81.0,138.0,59.0,1.0,1.0,100.0,1.0,117.0,22.0,67.0,33.0,10.0,12.0,83.0,4.0,6.0,67.0,16.0,60.0,27.0,19.0,24.0,79.0,1.0,1.0,100.0,61.0,27.0,11.0,44.0,52.0,2.0,0.0,19.0,46.0,41.0,34.0,66.0,52.0,3.0,7.0,42.0,0.0,498.0,9.0,34.0,26.0,1.0,1.0,100.0,9.0,11.0,82.0,13.0,31.0,42.0,1.0,1.0,100.0,5.0,14.0,36.0,47.0,5.0,47.0,68.0,5.0,26.0
UFC Fight Night: Fight for the Troops 2,282fa667ff9c51ed,986bc0ce25dac848,Charlie Brenneman,98f6da59d765ec94,Amilcar Alves,dc5a6b2fdb27e7dc,welterweight,0,Decision - Unanimous,3,300,3.0,Jon Schorle,0.0,26.0,35.0,74.0,114.0,143.0,80.0,3.0,9.0,33.0,0.0,737.0,6.0,15.0,40.0,6.0,6.0,100.0,14.0,14.0,100.0,2.0,9.0,22.0,1.0,1.0,100.0,23.0,25.0,92.0,23.0,23.0,53.0,7.0,3.0,88.0,0.0,10.0,20.0,50.0,25.0,40.0,62.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,42.0,4.0,4.0,100.0,1.0,4.0,25.0,6.0,14.0,43.0,3.0,3.0,100.0,1.0,3.0,33.0,50.0,40.0,10.0,60.0,30.0,10.0
UFC Fight Night: Fight for the Troops 2,282fa667ff9c51ed,89cb6801b51f2216,Will Campuzano,901cddcbfa079097,Chris Cariaso,b2e3aca4cd363477,bantamweight,0,Decision - Unanimous,3,300,3.0,Don Turnage,0.0,62.0,158.0,39.0,71.0,171.0,42.0,0.0,1.0,0.0,0.0,0.0,37.0,126.0,28.0,23.0,30.0,77.0,2.0,2.0,100.0,54.0,147.0,37.0,6.0,9.0,67.0,2.0,2.0,100.0,59.0,37.0,3.0,87.0,9.0,3.0,0.0,67.0,173.0,38.0,69.0,175.0,39.0,0.0,4.0,0.0,0.0,33.0,48.0,150.0,32.0,13.0,15.0,87.0,6.0,8.0,75.0,63.0,169.0,37.0,4.0,4.0,100.0,0.0,0.0,,71.0,19.0,8.0,94.0,5.0,0.0
UFC 125: Resolution,d1152823307d7e7c,91bb64656e13a1d4,Frankie Edgar,f2688492b9a525a3,Gray Maynard,7d96bc577e5178b2,lightweight,1,Decision - Split,5,300,5.0,Yves Lavigne,0.0,95.0,226.0,42.0,97.0,228.0,43.0,3.0,11.0,27.0,2.0,87.0,62.0,173.0,36.0,20.0,37.0,54.0,13.0,16.0,81.0,86.0,211.0,41.0,6.0,12.0,50.0,3.0,3.0,100.0,65.0,21.0,13.0,90.0,6.0,3.0,3.0,71.0,212.0,33.0,93.0,236.0,39.0,3.0,17.0,17.0,1.0,133.0,62.0,198.0,31.0,8.0,13.0,62.0,1.0,1.0,100.0,56.0,186.0,30.0,7.0,10.0,70.0,8.0,16.0,50.0,87.0,11.0,1.0,78.0,9.0,11.0
UFC 125: Resolution,d1152823307d7e7c,075be81e3f92c2bf,Chris Leben,d43a048a880efdff,Brian Stann,579fcdfcabd23a7b,middleweight,0,KO/TKO,1,217,3.0,Josh Rosenthal,0.0,7.0,25.0,28.0,16.0,34.0,47.0,0.0,2.0,0.0,0.0,8.0,2.0,16.0,12.0,3.0,5.0,60.0,2.0,4.0,50.0,3.0,15.0,20.0,4.0,10.0,40.0,0.0,0.0,,28.0,42.0,28.0,42.0,57.0,0.0,3.0,30.0,50.0,60.0,48.0,69.0,70.0,0.0,0.0,,1.0,104.0,22.0,40.0,55.0,7.0,8.0,88.0,1.0,2.0,50.0,10.0,19.0,53.0,12.0,18.0,67.0,8.0,13.0,62.0,73.0,23.0,3.0,33.0,40.0,26.0
UFC 125: Resolution,d1152823307d7e7c,f327f8e59acfab1b,Clay Guida,c47df9303d318c67,Takanori Gomi,3be081c29bf734d9,lightweight,0,Submission,2,267,3.0,Josh Rosenthal,0.0,12.0,61.0,19.0,16.0,69.0,23.0,3.0,9.0,33.0,2.0,108.0,10.0,57.0,18.0,2.0,4.0,50.0,0.0,0.0,,11.0,59.0,19.0,0.0,0.0,,1.0,2.0,50.0,83.0,16.0,0.0,91.0,0.0,8.0,0.0,14.0,81.0,17.0,14.0,81.0,17.0,0.0,0.0,,0.0,32.0,11.0,78.0,14.0,3.0,3.0,100.0,0.0,0.0,,13.0,80.0,16.0,1.0,1.0,100.0,0.0,0.0,,78.0,21.0,0.0,92.0,7.0,0.0
UFC 125: Resolution,d1152823307d7e7c,65b4d4be2d04bb34,Brandon Vera,fa315e6c77eee106,Thiago Silva,2924886ee9c4c527,light heavyweight,0,Overturned,3,300,3.0,Steve Mazzagatti,0.0,19.0,44.0,43.0,27.0,53.0,51.0,0.0,0.0,,0.0,24.0,5.0,22.0,23.0,7.0,12.0,57.0,7.0,10.0,70.0,12.0,29.0,41.0,7.0,14.0,50.0,0.0,1.0,0.0,26.0,36.0,36.0,63.0,36.0,0.0,0.0,51.0,100.0,51.0,145.0,213.0,68.0,3.0,3.0,100.0,1.0,773.0,36.0,82.0,44.0,12.0,14.0,86.0,3.0,4.0,75.0,7.0,26.0,27.0,7.0,10.0,70.0,37.0,64.0,57.0,70.0,23.0,5.0,13.0,13.0,72.0
UFC 125: Resolution,d1152823307d7e7c,965989097794b22b,Mike Brown,e0b74df14f52cd15,Diego Nunes,3a24769a4855040a,featherweight,0,Decision - Split,3,300,3.0,Yves Lavigne,0.0,68.0,117.0,58.0,101.0,164.0,62.0,4.0,16.0,25.0,0.0,295.0,26.0,67.0,39.0,9.0,13.0,69.0,33.0,37.0,89.0,13.0,52.0,25.0,32.0,40.0,80.0,23.0,25.0,92.0,38.0,13.0,48.0,19.0,47.0,33.0,0.0,65.0,111.0,58.0,75.0,122.0,61.0,0.0,1.0,0.0,0.0,130.0,27.0,64.0,42.0,25.0,31.0,81.0,13.0,16.0,81.0,41.0,75.0,55.0,23.0,34.0,68.0,1.0,2.0,50.0,41.0,38.0,20.0,63.0,35.0,1.0
UFC 125: Resolution,d1152823307d7e7c,b13e3620949300c5,Dustin Poirier,029eaff01e6bb8f0,Josh Grispi,60ba33c3f555a7a3,featherweight,0,Decision - Unanimous,3,300,3.0,Steve Mazzagatti,0.0,77.0,148.0,52.0,106.0,181.0,59.0,0.0,0.0,,0.0,469.0,55.0,120.0,46.0,11.0,16.0,69.0,11.0,12.0,92.0,29.0,54.0,54.0,41.0,82.0,50.0,7.0,12.0,57.0,71.0,14.0,14.0,37.0,53.0,9.0,0.0,16.0,43.0,37.0,35.0,63.0,56.0,2.0,9.0,22.0,2.0,162.0,7.0,27.0,26.0,5.0,10.0,50.0,4.0,6.0,67.0,11.0,30.0,37.0,4.0,11.0,36.0,1.0,2.0,50.0,43.0,31.0,25.0,68.0,25.0,6.0
UFC 125: Resolution,d1152823307d7e7c,fbc7d73f7bf60b9c,Phil Baroni,1652f3213655b935,Brad Tavares,0c6d9ea8306c029e,middleweight,0,KO/TKO,1,260,3.0,Josh Rosenthal,1.0,11.0,16.0,68.0,23.0,29.0,79.0,0.0,0.0,,1.0,109.0,6.0,11.0,55.0,4.0,4.0,100.0,1.0,1.0,100.0,2.0,5.0,40.0,2.0,3.0,67.0,7.0,8.0,88.0,54.0,36.0,9.0,18.0,18.0,63.0,1.0,22.0,31.0,70.0,25.0,34.0,74.0,0.0,3.0,0.0,0.0,44.0,15.0,23.0,65.0,4.0,4.0,100.0,3.0,4.0,75.0,8.0,11.0,73.0,8.0,10.0,80.0,6.0,10.0,60.0,68.0,18.0,13.0,36.0,36.0,27.0
UFC 125: Resolution,d1152823307d7e7c,df42fd9af4740d24,Jeremy Stephens,18968f97ad34f15c,Marcus Davis,b7d524c77c27389b,lightweight,0,KO/TKO,3,153,3.0,Kim Winslow,1.0,25.0,68.0,36.0,51.0,96.0,53.0,0.0,4.0,0.0,2.0,62.0,9.0,51.0,18.0,8.0,9.0,89.0,8.0,8.0,100.0,15.0,57.0,26.0,8.0,8.0,100.0,2.0,3.0,67.0,36.0,32.0,32.0,60.0,32.0,8.0,0.0,17.0,76.0,22.0,58.0,122.0,48.0,2.0,4.0,50.0,0.0,263.0,13.0,68.0,19.0,1.0,3.0,33.0,3.0,5.0,60.0,17.0,75.0,23.0,0.0,1.0,0.0,0.0,0.0,,76.0,5.0,17.0,100.0,0.0,0.0
UFC 125: Resolution,d1152823307d7e7c,e7ace0544d5ab596,Jacob Volkmann,6f81b6de2557739a,Antonio McKee,3414b50b08a10600,lightweight,0,Decision - Split,3,300,3.0,Steve Mazzagatti,0.0,10.0,47.0,21.0,21.0,58.0,36.0,1.0,2.0,50.0,2.0,264.0,3.0,37.0,8.0,2.0,2.0,100.0,5.0,8.0,62.0,7.0,44.0,16.0,0.0,0.0,,3.0,3.0,100.0,30.0,20.0,50.0,70.0,0.0,30.0,0.0,25.0,55.0,45.0,41.0,75.0,55.0,1.0,4.0,25.0,0.0,168.0,14.0,43.0,33.0,8.0,9.0,89.0,3.0,3.0,100.0,17.0,44.0,39.0,4.0,5.0,80.0,4.0,6.0,67.0,56.0,32.0,12.0,68.0,16.0,16.0
UFC 127: Penn vs Fitch,88a9bc81271ccd89,0f461c4ddf70eff9,Michael Bisping,2b93ebd9f5417ad2,Jorge Rivera,cb46dface0e28a2c,middleweight,0,KO/TKO,2,114,3.0,Marc Goddard,1.0,50.0,123.0,40.0,57.0,132.0,43.0,3.0,8.0,37.0,0.0,77.0,40.0,113.0,35.0,5.0,5.0,100.0,5.0,5.0,100.0,28.0,89.0,31.0,15.0,23.0,65.0,7.0,11.0,64.0,80.0,10.0,10.0,56.0,30.0,14.0,0.0,8.0,53.0,15.0,9.0,54.0,17.0,0.0,0.0,,0.0,0.0,6.0,48.0,12.0,0.0,3.0,0.0,2.0,2.0,100.0,8.0,52.0,15.0,0.0,1.0,0.0,0.0,0.0,,75.0,0.0,25.0,100.0,0.0,0.0
UFC 127: Penn vs Fitch,88a9bc81271ccd89,f825e17e7a1332cd,BJ Penn,73c7cfa551289285,Jon Fitch,6f018c039b4d5d80,welterweight,0,Decision - Majority,3,300,3.0,Herb Dean,0.0,12.0,29.0,41.0,48.0,66.0,73.0,2.0,3.0,66.0,1.0,217.0,9.0,25.0,36.0,1.0,1.0,100.0,2.0,3.0,67.0,1.0,10.0,10.0,8.0,15.0,53.0,3.0,4.0,75.0,75.0,8.0,16.0,8.0,66.0,25.0,0.0,47.0,72.0,65.0,231.0,287.0,80.0,4.0,11.0,36.0,0.0,643.0,29.0,51.0,56.0,9.0,12.0,75.0,9.0,9.0,100.0,5.0,6.0,83.0,16.0,27.0,59.0,26.0,39.0,67.0,61.0,19.0,19.0,10.0,34.0,55.0
UFC 125: Resolution,d1152823307d7e7c,33c8395139de7551,Daniel Roberts,22edaf53ad59a967,Greg Soto,9c669abd35b2522f,welterweight,0,Submission,1,225,3.0,Kim Winslow,0.0,3.0,13.0,23.0,8.0,22.0,36.0,1.0,2.0,50.0,2.0,106.0,3.0,13.0,23.0,0.0,0.0,,0.0,0.0,,3.0,12.0,25.0,0.0,0.0,,0.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,13.0,46.0,6.0,13.0,46.0,0.0,0.0,,1.0,31.0,5.0,11.0,45.0,1.0,2.0,50.0,0.0,0.0,,2.0,9.0,22.0,2.0,2.0,100.0,2.0,2.0,100.0,83.0,16.0,0.0,33.0,33.0,33.0
